mean,std,min,20%,40%,50%,60%,80%,max,median,acfmean,acfstd,acfmedian,qstatmean,qstatstd,qstatmedian,mda,max_index,sma_sim,sma_adv,sma_sim_abs,sma_adv_abs,energy,iqr,entropy,autoreg_coeff,kurtosis,skewness,trace:id,qr
13.9342803497,20.686937635,0.00203450520833,2.94230143229,4.68546549479,6.34358723958,8.02286783854,15.0248209635,98.2747395833,6.34358723958,0.00112612612613,0.0928709355896,-0.0156897970779,1265.05947353,453.356404703,1177.25169253,5.04335715605,26,13.9342803497,6172.88619491,13.9342803497,6172.88619491,275790.470176,7.9111735026,6.01617578486,234.124502692,4.840090052338947,2.3670395520109837,MaxxTurn45/1539870859.9381595,793
13.8284324952,20.1574023278,0.00203450520833,2.83365885417,4.63094075521,6.5907796224,8.11116536458,17.0499674479,98.7935384115,6.5907796224,0.000814332247557,0.0900249200742,-0.0143533897581,2453.5580387,771.766769725,2381.18718234,5.34499334959,111,13.8284324952,8476.82911959,13.8284324952,8476.82911959,366487.177254,8.25907389323,6.2689583269,168.668530852,5.059342705872524,2.3722252532391086,MaxxTurn45/1539779920.3811874,451
13.806062447,19.5922817548,0.00203450520833,3.11360677083,5.14892578125,6.68233235677,8.388671875,15.3348795573,95.3592936198,6.68233235677,0.00116279069767,0.0965377873529,-0.0193359895819,1302.47874846,452.754951825,1308.574657,5.42945148379,79,13.806062447,5922.80078977,13.806062447,5922.80078977,246636.034296,8.67411295573,5.92937256088,174.652359289,5.273986010875719,2.3882101223399532,MaxxTurn45/1539860232.9746199,684
13.719831867,20.1701802845,0.00203450520833,2.77954101562,4.96500651042,6.54703776042,8.17220052083,15.5008951823,99.8189290365,6.54703776042,0.00115740740741,0.0894355934643,-0.0176236669934,1068.38930453,371.047903192,1026.10108721,5.32840335895,333,13.719831867,5913.24753467,13.719831867,5913.24753467,256663.386188,8.25042724609,5.96151856156,219.826266503,5.212187876896127,2.416824009721906,MaxxTurn45/1539871834.823349,805
14.219343982,20.4141221286,0.006103515625,2.87150065104,4.8388671875,6.76066080729,8.21573893229,17.7982584635,97.6440429688,6.76066080729,0.00114942528736,0.104572107205,-0.0260704091855,1645.7852848,539.533592518,1578.52644061,5.70092405797,41,14.219343982,6171.19528818,14.219343982,6171.19528818,268816.128237,9.44519042969,5.97372517695,168.904635562,5.00465054795605,2.3541388166277026,MaxxTurn45/1539933743.6987958,850
14.0363314101,20.5368243055,0.185139973958,3.03548177083,4.91129557292,6.57450358073,8.54085286458,16.8395996094,99.8250325521,6.57450358073,0.00114678899083,0.0961862871645,-0.0202531889876,1332.10452589,497.069009546,1249.50013108,5.32387881604,77,14.0363314101,6105.80416338,14.0363314101,6105.80416338,269366.210724,8.14717610677,6.0426669269,213.520391177,5.607528947513595,2.4631407660494062,MaxxTurn45/1539860624.3439968,687
13.6270694355,19.7033494484,0.00406901041667,2.86092122396,4.72371419271,6.298828125,7.78035481771,17.2684733073,97.2920735677,6.298828125,0.00114155251142,0.0965482088284,-0.0143902086811,1359.80611507,461.920047145,1281.80874486,5.31332154927,42,13.6270694355,5955.02934332,13.6270694355,5955.02934332,250988.30041,7.95644124349,5.94470697155,167.080904595,4.9702424262834475,2.343821070720248,MaxxTurn45/1539866060.4621706,745
13.7073453555,19.9643323754,0.006103515625,2.83365885417,4.65983072917,6.46057128906,7.98787434896,16.9327799479,95.6949869792,6.46057128906,0.00113122171946,0.0970493400655,-0.0261098433561,1407.8126179,473.256018829,1335.44270343,5.31030518734,7,13.7073453555,6044.93930178,13.7073453555,6044.93930178,258819.346113,8.22601318359,6.0536729311,195.974625354,5.157980777619565,2.3929275339778897,MaxxTurn45/1539862250.1829941,699
13.5684199414,20.0705776441,0.00203450520833,2.63102213542,4.32902018229,6.28458658854,7.91707356771,16.9108072917,99.9857584635,6.28458658854,0.00115207373272,0.0919008776999,-0.015122837857,1165.07829691,445.37423381,1052.19916514,5.41738603604,7,13.5684199414,5875.12583462,13.5684199414,5875.12583462,254324.838209,8.38623046875,5.97415743111,204.01237356,5.881870750859923,2.4861768626312832,MaxxTurn45/1539864948.1786497,733
14.0155227096,20.2678442933,0.00203450520833,2.9931640625,4.8095703125,6.61315917969,8.46354166667,18.1005859375,97.6013183594,6.61315917969,0.00115740740741,0.10374212603,-0.0151390153966,1587.75274557,557.345277135,1492.79715768,5.32538699701,332,14.0155227096,6040.69028784,14.0155227096,6040.69028784,261908.422588,8.77532958984,5.95689664249,187.78014837,5.17495495323209,2.3822530525140406,MaxxTurn45/1539953786.2703774,1012
13.8222675176,20.379051482,0.00203450520833,2.84138997396,4.35262044271,6.33544921875,8.01432291667,17.2062174479,99.6561686198,6.33544921875,0.00116279069767,0.100275964029,-0.0183639987414,1439.46551941,482.218211345,1355.48522669,5.3495178925,76,13.8222675176,5929.75276503,13.8222675176,5929.75276503,260319.846272,8.67513020833,5.9349627623,202.740272365,5.186952019546048,2.395004912668822,MaxxTurn45/1539952448.1299973,997
